corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
01032486,두산밥캣,241560,Y,[기재정정]사업보고서 (2021.12),20220812000942,두산밥캣,20220812,연
00360674,코위버,056360,K,[기재정정]사업보고서 (2021.12),20220812000934,코위버,20220812,연
00126414,삼성제약,001360,Y,[기재정정]사업보고서 (2021.12),20220812000933,삼성제약,20220812,
00809429,한일진공,123840,K,[기재정정]사업보고서 (2021.12),20220812000908,한일진공,20220812,연
00415646,드림텍,192650,Y,[기재정정]사업보고서 (2021.12),20220812000858,드림텍,20220812,연
01214248,뉴트리,270870,K,[기재정정]사업보고서 (2021.12),20220812000828,뉴트리,20220812,연
00173102,모나리자,012690,Y,[기재정정]사업보고서 (2021.12),20220812000818,모나리자,20220812,정
01412822,솔루스첨단소재,336370,Y,[기재정정]사업보고서 (2021.12),20220812000796,솔루스첨단소재,20220812,연
00545716,롯데렌탈,089860,Y,[기재정정]사업보고서 (2021.12),20220812000791,롯데렌탈,20220812,연
00362201,세운메디칼,100700,K,[기재정정]사업보고서 (2021.12),20220812000790,세운메디칼,20220812,연
01186404,디앤씨미디어,263720,K,[기재정정]사업보고서 (2021.12),20220812000782,디앤씨미디어,20220812,연
00133812,세방,004360,Y,[기재정정]사업보고서 (2021.12),20220812000769,세방,20220812,연
00625942,한솔아이원스,114810,K,[기재정정]사업보고서 (2021.12),20220812000751,한솔아이원스,20220812,연
00125150,SGC에너지,005090,Y,[기재정정]사업보고서 (2021.12),20220812000745,SGC에너지,20220812,연
00248938,엠캐피탈,,E,[기재정정]사업보고서 (2021.12),20220812000719,엠캐피탈,20220812,연
00163512,한진,002320,Y,[기재정정]사업보고서 (2021.12),20220812000715,한진,20220812,연
00543204,아이오케이,078860,K,[기재정정]사업보고서 (2021.12),20220812000714,아이오케이,20220812,연
00195229,휠라홀딩스,081660,Y,[기재정정]사업보고서 (2021.12),20220812000706,휠라홀딩스,20220812,연
00124726,빙그레,005180,Y,[기재정정]사업보고서 (2021.12),20220812000681,빙그레,20220812,연
00143262,우진아이엔에스,010400,Y,[기재정정]사업보고서 (2021.12),20220812000678,우진아이엔에스,20220812,연
00141246,SGC이테크건설,016250,K,[기재정정]사업보고서 (2021.12),20220812000666,SGC이테크건설,20220812,연
00358271,에스에프에이,056190,K,[기재정정]사업보고서 (2021.12),20220812000637,에스에프에이,20220812,연
00264635,에스넷,038680,K,[기재정정]사업보고서 (2021.12),20220812000596,에스넷,20220812,연
01210048,이앤코리아,,E,[기재정정]사업보고서 (2021.12),20220812000522,이앤코리아,20220812,
00447007,알리코제약,260660,K,[기재정정]사업보고서 (2021.12),20220812000491,알리코제약,20220812,
00132211,SUN&L,002820,Y,[기재정정]사업보고서 (2021.12),20220812000487,SUN&L,20220812,연
00340917,동원F&B,049770,Y,[기재정정]사업보고서 (2021.12),20220812000485,동원F&B,20220812,연
01109070,비피도,238200,K,[기재정정]사업보고서 (2021.12),20220812000482,비피도,20220812,연
00117300,TCC스틸,002710,Y,[기재정정]사업보고서 (2021.12),20220812000477,TCC스틸,20220812,연
00166227,화승인더스트리,006060,Y,[기재정정]사업보고서 (2021.12),20220812000471,화승인더스트리,20220812,연
01179608,포인트엔지니어링,256630,K,[기재정정]사업보고서 (2021.12),20220812000423,포인트엔지니어링,20220812,연
00537337,앤씨앤,092600,K,[기재정정]사업보고서 (2021.12),20220812000363,앤씨앤,20220812,연
00104519,국보,001140,Y,[기재정정]사업보고서 (2021.12),20220812000297,국보,20220812,연
00165343,혜인,003010,Y,[기재정정]사업보고서 (2021.12),20220812000292,혜인,20220812,연
00544577,에이피티씨,089970,K,[기재정정]사업보고서 (2021.12),20220812000274,에이피티씨,20220812,연
00615723,아이윈플러스,123010,K,[기재정정]사업보고서 (2021.12),20220812000248,아이윈플러스,20220812,
00150165,브이티지엠피,018290,K,[기재정정]사업보고서 (2021.12),20220812000230,브이티지엠피,20220812,연
01124680,보라티알,250000,K,[기재정정]사업보고서 (2021.12),20220812000218,보라티알,20220812,연
00159023,SK텔레콤,017670,Y,[기재정정]사업보고서 (2021.12),20220812000185,SK텔레콤,20220812,연
00896285,삼양사,145990,Y,[기재정정]사업보고서 (2021.12),20220812000103,삼양사,20220812,연
00364847,이글루,067920,K,[기재정정]사업보고서 (2021.12),20220812000061,이글루,20220812,연
00103015,고려제약,014570,K,[기재정정]사업보고서 (2021.12),20220812000035,고려제약,20220812,
00126566,한화에어로스페이스,012450,Y,[기재정정]사업보고서 (2021.12),20220812000030,한화에어로스페이스,20220812,연
00180865,엔에스엔,031860,K,[기재정정]사업보고서 (2021.12),20220811000452,엔에스엔,20220811,연
00396925,엠로,058970,K,[기재정정]사업보고서 (2021.12),20220811000399,엠로,20220811,연
01101722,한송네오텍,226440,K,[기재정정]사업보고서 (2021.12),20220811000373,한송네오텍,20220811,연
00150828,진흥기업,002780,Y,[기재정정]사업보고서 (2021.12),20220811000367,진흥기업,20220811,
00260569,유니셈,036200,K,[기재정정]사업보고서 (2021.12),20220811000332,유니셈,20220811,연
00106395,금호전기,001210,Y,[기재정정]사업보고서 (2021.12),20220811000312,금호전기,20220811,연
01138364,더핑크퐁컴퍼니,,E,사업보고서 (2021.12),20220811000295,더핑크퐁컴퍼니,20220811,연
01335453,오하임아이엔티,309930,K,[기재정정]사업보고서 (2021.12),20220811000293,오하임아이엔티,20220811,
00565242,에코비트,,E,[기재정정]사업보고서 (2021.12),20220811000261,에코비트,20220811,연
00549925,루트로닉,085370,K,[기재정정]사업보고서 (2021.12),20220811000252,루트로닉,20220811,연
01046708,바디텍메드,206640,K,[기재정정]사업보고서 (2021.12),20220811000232,바디텍메드,20220811,연
00936787,애경케미칼,161000,Y,[기재정정]사업보고서 (2021.12),20220811000214,애경케미칼,20220811,연
00151395,천일고속,000650,Y,[기재정정]사업보고서 (2021.12),20220810000340,천일고속,20220810,
00862905,이지스자산운용,,E,[기재정정]사업보고서 (2021.12),20220810000303,이지스자산운용,20220810,연
00660750,하나머티리얼즈,166090,K,[기재정정]사업보고서 (2021.12),20220810000265,하나머티리얼즈,20220810,
00116426,코센,009730,K,[기재정정]사업보고서 (2021.12),20220810000258,코센,20220810,연
00203209,에쎈테크,043340,K,[기재정정]사업보고서 (2021.12),20220810000211,에쎈테크,20220810,
00152260,카스,016920,K,[기재정정]사업보고서 (2021.12),20220809000296,카스,20220809,연
01494118,노을,376930,K,[기재정정]사업보고서 (2021.12),20220809000215,노을,20220809,연
00238001,블루콤,033560,K,[기재정정]사업보고서 (2021.12),20220809000138,블루콤,20220809,연
00220622,서호전기,065710,K,[기재정정]사업보고서 (2021.12),20220809000128,서호전기,20220809,정연
00367844,자이에스앤디,317400,Y,[기재정정]사업보고서 (2021.12),20220809000116,자이에스앤디,20220809,연
00115065,동남합성,023450,Y,[기재정정]사업보고서 (2021.12),20220808000217,동남합성,20220808,
00923899,참존글로벌,158310,E,[기재정정]사업보고서 (2021.12),20220808000200,참존글로벌,20220808,연
01140837,이지트로닉스,377330,K,[기재정정]사업보고서 (2021.12),20220808000176,이지트로닉스,20220808,
01414422,아이비김영,339950,K,[기재정정]사업보고서 (2021.12),20220808000154,아이비김영,20220808,연
00624518,솔루에타,154040,K,[기재정정]사업보고서 (2021.12),20220808000150,솔루에타,20220808,연
00208444,피에스케이홀딩스,031980,K,[기재정정]사업보고서 (2021.12),20220808000122,피에스케이홀딩스,20220808,연
01365825,피에스케이,319660,K,[기재정정]사업보고서 (2021.12),20220808000121,피에스케이,20220808,연
01113949,퓨전,195440,E,[기재정정]사업보고서 (2021.12),20220808000018,퓨전,20220808,
00668965,지오엘리먼트,311320,K,[기재정정]사업보고서 (2021.12),20220805000426,지오엘리먼트,20220805,
01043853,베노홀딩스,206400,K,[기재정정]사업보고서 (2021.12),20220805000424,베노홀딩스,20220805,연
00811372,노바렉스,194700,K,[기재정정]사업보고서 (2021.12),20220805000410,노바렉스,20220805,연
00348292,한빛소프트,047080,K,[기재정정]사업보고서 (2021.12),20220805000404,한빛소프트,20220805,연
00391197,메디프론,065650,K,[기재정정]사업보고서 (2021.12),20220805000400,메디프론,20220805,
00656951,현대이지웰,090850,K,[기재정정]사업보고서 (2021.12),20220805000385,현대이지웰,20220805,
00105138,파라텍,033540,K,[기재정정]사업보고서 (2021.12),20220805000372,파라텍,20220805,연
00441304,가온미디어,078890,K,[기재정정]사업보고서 (2021.12),20220805000361,가온미디어,20220805,정연
00365387,AJ네트웍스,095570,Y,[기재정정]사업보고서 (2021.12),20220805000318,AJ네트웍스,20220805,연
00385415,일신바이오,068330,K,[기재정정]사업보고서 (2021.12),20220805000301,일신바이오,20220805,
00372226,티에스이,131290,K,[기재정정]사업보고서 (2021.12),20220805000292,티에스이,20220805,연
00317681,메타바이오메드,059210,K,[기재정정]사업보고서 (2021.12),20220805000152,메타바이오메드,20220805,연
00219440,휴맥스홀딩스,028080,K,[기재정정]사업보고서 (2021.12),20220805000079,휴맥스홀딩스,20220805,연
00101628,경방,000050,Y,[기재정정]사업보고서 (2021.12),20220805000069,경방,20220805,연
00350312,HDC랩스,039570,Y,[기재정정]사업보고서 (2021.12),20220804000232,HDC랩스,20220804,연
00239514,삼진엘앤디,054090,K,[기재정정]사업보고서 (2021.12),20220804000135,삼진엘앤디,20220804,연
00652159,코오롱머티리얼,144620,E,[기재정정]사업보고서 (2021.12),20220804000127,코오롱머티리얼,20220804,
01170865,네오셈,253590,K,[기재정정]사업보고서 (2021.12),20220803000296,네오셈,20220803,연
00377610,세아홀딩스,058650,Y,[기재정정]사업보고서 (2021.12),20220802000337,세아홀딩스,20220802,연
00302078,엠피씨플러스,050540,K,[기재정정]사업보고서 (2021.12),20220802000152,엠피씨플러스,20220802,연
00606886,엔지켐생명과학,183490,K,[기재정정]사업보고서 (2021.12),20220802000113,엔지켐생명과학,20220802,연
00417167,풍원정밀,371950,K,[기재정정]사업보고서 (2021.12),20220801000089,풍원정밀,20220801,연
00693651,비덴트,121800,K,[기재정정]사업보고서 (2021.12),20220729000570,비덴트,20220729,
00554352,아이큐어,175250,K,[기재정정]사업보고서 (2021.12),20220729000488,아이큐어,20220729,연
00244747,파크시스템스,140860,K,[기재정정]사업보고서 (2021.12),20220729000416,파크시스템스,20220729,연
00833064,엠플러스,259630,K,[기재정정]사업보고서 (2021.12),20220729000415,엠플러스,20220729,연
00160375,진양폴리우레탄,010640,Y,[기재정정]사업보고서 (2021.12),20220729000335,진양폴리우레탄,20220729,연
00995993,디엑스앤브이엑스,180400,K,[기재정정]사업보고서 (2021.12),20220729000184,디엑스앤브이엑스,20220729,연
00591441,어보브반도체,102120,K,[기재정정]사업보고서 (2021.12),20220729000049,어보브반도체,20220729,연
00121932,미원상사,002840,Y,[기재정정]사업보고서 (2021.12),20220728000426,미원상사,20220728,연
00134176,세우글로벌,013000,Y,[기재정정]사업보고서 (2021.12),20220728000414,세우글로벌,20220728,연
00192499,팜스토리,027710,K,[기재정정]사업보고서 (2021.12),20220728000393,팜스토리,20220728,연
00229021,인성정보,033230,K,[기재정정]사업보고서 (2021.12),20220728000286,인성정보,20220728,연
00151863,센트럴인사이트,012600,Y,[기재정정]사업보고서 (2021.12),20220728000250,센트럴인사이트,20220728,연
00162461,한화솔루션,009830,Y,[기재정정]사업보고서 (2021.12),20220728000033,한화솔루션,20220728,연
00970453,파마리서치,214450,K,[기재정정]사업보고서 (2021.12),20220728000031,파마리서치,20220728,연
01316245,효성중공업,298040,Y,[기재정정]사업보고서 (2021.12),20220727000309,효성중공업,20220727,연
00661157,인트로메딕,150840,K,[기재정정]사업보고서 (2021.12),20220727000290,인트로메딕,20220727,연
01208849,나인테크,267320,K,[기재정정]사업보고서 (2021.12),20220727000269,나인테크,20220727,
00406046,STX중공업,071970,Y,[기재정정]사업보고서 (2021.12),20220727000136,STX중공업,20220727,연
00121969,에쓰씨엔지니어링,023960,Y,[기재정정]사업보고서 (2021.12),20220726000333,에쓰씨엔지니어링,20220726,연
01138717,코리아코스팩,,E,[기재정정]사업보고서 (2021.12),20220726000109,코리아코스팩,20220726,
00409788,비에이치아이,083650,K,[기재정정]사업보고서 (2021.12),20220725000304,비에이치아이,20220725,연
01440153,에스에이티이엔지,351320,K,[기재정정]사업보고서 (2021.12),20220725000218,에스에이티이엔지,20220725,
00108913,대교,019680,Y,[기재정정]사업보고서 (2021.12),20220725000180,대교,20220725,연
00146269,일신방직,003200,Y,[기재정정]사업보고서 (2021.12),20220725000075,일신방직,20220725,연
01012987,아모센스,357580,K,[기재정정]사업보고서 (2021.12),20220722000469,아모센스,20220722,
00215976,UCI,038340,K,[기재정정]사업보고서 (2021.12),20220722000360,UCI,20220722,연
01259311,푸드나무,290720,K,[기재정정]사업보고서 (2021.12),20220722000277,푸드나무,20220722,연
00604815,에스디시스템,121890,K,[기재정정]사업보고서 (2021.12),20220722000275,에스디시스템,20220722,
00533809,바스칸바이오제약,354390,N,사업보고서 (2021.12),20220722000193,바스칸바이오제약,20220722,
00111193,대양전기공업,108380,K,[기재정정]사업보고서 (2021.12),20220722000185,대양전기공업,20220722,연
00542074,나노캠텍,091970,K,[기재정정]사업보고서 (2021.12),20220722000088,나노캠텍,20220722,연
